user_id,correct
53591,0
53592,0
53593,0
53594,0
53597,0
53598,1
53600,1
53603,0
53605,1
53609,1
53610,1
53612,1
53615,1
53616,1
53619,1
53622,0
53624,1
53629,0
53630,1
53631,1
53632,1
53633,1
53637,0
53640,0
53641,0
53644,0
53648,0
53651,0
53652,1
53653,1
53658,0
53659,1
53660,1
53661,1
53662,1
53664,0
53667,1
53668,1
53669,0
53670,0
53671,1
53674,0
53675,1
53676,1
53677,1
53679,0
53680,0
53682,0
53684,0
53687,1
53688,0
53689,0
53690,1
53695,0
53698,1
53699,1
53701,0
53702,1
53704,0
53707,1
53708,0
53709,0
53710,0
53716,0
53717,0
53720,1
53725,0
53729,0
53730,0
53732,0
53733,1
53738,0
53739,1
53743,0
53744,1
53748,1
53750,0
53751,0
53753,1
53757,0
53758,0
53763,1
53766,0
53767,1
53770,1
53771,0
53772,1
53774,0
53775,1
53778,0
53783,0
53785,1
53787,1
53788,1
53789,0
53790,0
53792,0
53798,0
53799,0
53803,0
53804,0
53805,1
53806,1
53808,1
53812,1
53813,0
53814,0
53817,1
53820,1
53822,0
53824,1
53826,0
53827,1
53828,1
53829,0
53831,0
53832,1
53837,1
53838,1
53839,0
53843,1
53844,0
53845,0
53846,1
53850,1
53851,1
53853,1
53854,1
53856,1
53857,1
53858,1
53861,1
53864,0
53866,0
53867,1
53869,0
53871,0
53872,1
53875,0
53876,0
53881,1
53882,0
53884,1
53885,0
53887,1
53889,1
53890,1
53894,1
53896,1
53898,0
53901,0
53906,0
53908,1
53909,1
53911,0
53913,0
53914,0
53916,1
53917,1
53918,1
53920,0
53922,0
53924,1
53925,0
53926,1
53927,1
53930,0
53933,0
53934,1
53936,0
53937,0
53940,0
53947,0
53948,0
53950,1
53952,0
53958,0
53959,1
53962,0
53968,1
53970,0
53973,0
53974,1
53977,0
53979,1
53987,0
53988,1
53989,0
53995,0
54001,1
54002,0
54004,0
54008,1
54013,0
54014,0
54016,1
54020,1
54021,0
54022,0
54023,0
54025,0
54026,0
54028,1
54031,0
54032,0
54033,1
54036,1
54037,1
54038,0
54041,0
54042,0
54045,1
54047,0
54049,0
54050,0
54051,1
54056,1
54057,0
54059,1
54062,1
54063,0
54064,1
54067,0
54072,0
54074,1
54075,1
54077,1
54080,0
54081,0
54085,1
54088,1
54089,0
54090,0
54091,0
54093,1
54094,0
54095,1
54099,1
54106,1
54107,0
54116,1
54118,0
54119,1
54121,0
54122,1
54127,0
54130,1
54131,0
54135,1
54138,1
54139,1
54141,0
54142,1
54146,1
54147,1
54149,0
54152,0
54154,0
54171,1
54176,1
54177,0
54180,1
54182,1
54184,1
54186,0
54190,1
54191,0
54193,1
54198,0
54201,1
54204,0
54205,1
54206,0
54208,0
54209,1
54210,1
54212,1
54213,0
54216,0
54219,1
54221,0
54224,1
54226,0
54227,1
54233,0
54237,1
54238,0
54242,1
54244,0
54245,1
54250,1
54253,1
54255,0
54256,1
54264,0
54265,1
54266,0
54267,0
54270,1
54271,0
54274,1
54275,1
54276,0
54279,1
54281,0
54282,0
54285,1
54287,0
54289,1
54295,1
54298,1
54299,0
54300,0
54301,1
54302,0
54304,0
54308,0
54309,1
54311,0
54312,1
54313,1
54315,0
54316,1
54317,1
54318,0
54321,1
54323,1
54326,0
54328,1
54329,0
54330,0
54332,0
54335,0
54337,0
54341,0
54343,1
54344,1
54346,1
54348,0
54350,1
54352,0
54353,0
54355,1
54358,1
54360,0
54361,1
54362,1
54363,1
54368,1
54374,1
54376,1
54380,0
54381,0
54383,0
54389,1
54391,0
54394,1
54395,1
54397,0
54400,1
54402,1
54403,1
54405,1
54416,0
54417,1
54419,1
54423,1
54425,1
54426,1
54429,1
54432,1
54435,1
54439,1
54440,0
54441,1
54447,1
54451,1
54456,0
54460,0
54461,1
54462,0
54463,1
54464,0
54465,1
54467,1
54471,0
54472,0
54475,0
54478,1
54480,0
54484,1
54485,0
54486,0
54488,0
54489,0
54490,1
54491,1
54493,0
54494,1
54495,0
54496,1
54497,1
54500,1
54502,0
54503,0
54506,1
54508,0
54509,0
54511,0
54516,0
54521,0
54523,0
54525,0
54526,1
54527,0
54528,1
54530,1
54543,1
54545,1
54549,0
54552,0
54553,0
54555,1
54556,1
54564,1
54566,1
54569,0
54572,0
54576,0
54578,1
54581,0
54586,0
54587,1
54588,1
54591,1
54595,1
54596,1
54598,1
54600,1
54603,1
54604,1
54605,0
54607,1
54608,0
54610,0
54612,0
54613,0
54616,0
54619,0
54620,0
54621,0
54622,1
54625,0
54627,1
54629,1
54630,1
54632,1
54633,1
54636,0
54637,0
54646,1
54647,1
54648,1
54651,0
54653,0
54655,0
54657,1
54658,1
54660,0
54663,0
54664,1
54665,0
54669,0
54671,1
54672,0
54677,1
54681,1
54684,1
54686,1
54687,1
54688,0
54689,0
54693,0
54701,1
54703,0
54706,0
54708,1
54710,1
54711,1
54714,1
54717,1
54719,1
54722,0
54725,1
54729,0
54730,1
54735,0
54737,1
54738,1
54739,0
54740,0
54742,1
54746,1
54748,1
54759,1
54760,0
54761,0
54763,0
54765,0
54771,1
54772,1
54773,0
54774,1
54775,0
54776,1
54777,0
54778,0
54784,0
54785,1
54786,0
54788,0
54791,1
54792,1
54794,1
54795,0
54799,0
54800,0
54803,0
54805,0
54810,0
54812,0
54813,1
54817,0
54823,0
54824,1
54826,0
54828,1
54830,1
54833,0
54834,1
54836,0
54837,1
54838,0
54840,0
54841,1
54843,1
54859,0
54860,1
54863,1
54865,1
54868,1
54869,0
54871,1
54876,0
54879,1
54880,1
54881,1
54885,1
54889,0
54890,0
54891,1
54894,1
54895,1
54896,0
54897,1
54898,1
54899,0
54900,0
54901,0
54903,1
54905,0
54906,0
54909,1
54910,1
54911,1
54913,1
54914,1
54916,0
54917,0
54918,1
54920,0
54921,0
54923,0
54924,1
54926,1
54929,1
54933,0
54937,1
54938,1
54940,1
54944,0
54945,1
54949,0
54952,0
54953,0
54954,0
54957,1
54963,0
54966,1
54967,0
54969,0
54971,1
54974,1
54978,1
54980,0
54981,0
54982,0
54987,1
54988,1
54990,0
54991,0
54992,1
54995,0
54996,1
55000,0
55001,1
55003,0
55006,0
55008,1
55011,0
55012,0
55014,1
55016,1
55024,1
55025,1
55027,0
55032,0
55033,1
55035,1
55037,1
55039,0
55044,1
55045,1
55046,0
55047,0
55049,1
55050,1
55052,1
55054,0
55055,1
55057,1
55058,0
55059,1
55060,0
55061,1
55064,1
55065,1
55066,1
55067,0
55071,0
55072,1
55073,1
55074,1
55083,1
55087,1
55091,1
55097,0
55099,1
55100,0
55102,1
55104,0
55107,1
55108,0
55109,0
55111,1
55113,1
55115,1
55116,1
55118,0
55121,0
55122,0
55123,1
55126,1
55128,1
55129,1
55130,1
55132,0
55134,0
55135,0
55136,0
55138,1
55139,0
55142,0
55144,0
55145,1
55146,1
55148,1
55149,0
55150,1
55153,1
55155,0
55156,1
55157,0
55159,1
55160,0
55161,1
55163,0
55166,0
55167,0
55169,0
55171,0
55177,1
55178,1
55181,1
55182,1
55183,1
55184,1
55186,0
55195,0
55196,1
55199,1
55202,0
55203,1
55211,1
55212,0
55214,1
55216,0
55217,1
55218,0
55220,1
55222,1
55224,1
55226,1
55227,0
55229,0
55230,0
55231,0
55233,0
55234,0
55239,0
55240,1
55241,0
55243,1
55247,0
55251,1
55252,1
55253,0
55255,0
55256,0
55258,1
55260,1
55262,1
55264,0
55269,1
55271,0
55272,1
55273,0
55274,0
55276,1
55277,1
55278,1
55279,0
55280,0
55282,1
55284,0
55285,1
55286,1
55288,1
55294,1
55299,0
55300,0
55301,0
55302,0
55306,0
55312,1
55313,1
55314,1
55315,1
55321,1
55322,0
55323,0
55324,1
55329,0
55330,0
55332,0
55336,0
55341,1
55342,1
55343,0
55347,1
55348,0
55349,1
55350,0
55354,0
55355,1
55357,1
55359,0
55360,1
55362,1
55364,0
55372,0
55374,0
55378,0
55379,0
55380,1
55381,1
55384,1
55386,0
55389,1
55390,0
55391,1
55395,0
55397,0
55399,1
55403,1
55404,0
55405,1
55406,1
55408,1
55410,0
55411,1
55412,1
55414,0
55415,0
55418,1
55422,0
55423,0
55424,0
55428,1
55430,0
55434,1
55435,0
55436,1
55439,1
55440,0
55441,0
55442,1
55444,0
55447,0
55449,0
55450,0
55452,0
55457,1
55460,1
55461,0
55462,0
55463,1
55464,0
55465,1
55469,1
55470,0
55471,0
55472,1
55473,1
55475,0
55478,0
55479,0
55480,1
55481,0
55482,1
55487,0
55489,1
55490,1
55491,1
55493,0
55494,1
55495,0
55497,0
55500,1
55505,0
55506,0
55510,0
55511,1
55512,0
55516,0
55517,0
55518,0
55519,0
55527,0
55529,0
55532,0
55533,1
55534,1
55535,1
55536,1
55537,1
55538,0
55542,0
55543,1
55545,0
55546,1
55548,1
55549,0
55551,1
55553,1
55554,1
55555,0
55556,1
55558,0
55560,1
55561,0
55564,1
55565,0
55567,1
55568,1
55571,1
55573,1
55576,1
55579,0
55580,1
55583,1
55588,1
55590,0
55593,0
55596,0
55598,1
55599,1
55600,0
55602,0
55604,0
55605,0
55606,1
55610,0
55611,0
55612,1
55613,0
55614,0
55615,1
55616,1
55618,1
55619,1
55623,1
55627,0
55629,1
55637,1
55638,1
55641,0
55642,0
55643,1
55646,0
55650,1
55653,0
55655,1
55656,1
55657,1
55658,1
55659,0
55662,1
55664,1
55666,1
55671,0
55675,1
55676,0
55677,0
55679,1
55681,0
55682,1
55684,0
55685,1
55686,0
55687,1
55689,1
55690,0
55691,1
55693,1
55694,1
55695,0
55696,0
55697,0
55701,1
55703,1
55704,1
55705,1
55706,1
55708,0
55711,1
55714,0
55715,0
55717,0
55718,1
55719,1
55720,0
55721,1
55723,0
55724,1
55725,1
55727,1
55728,1
55730,1
55733,1
55736,1
55739,0
55740,0
55741,1
55746,1
55748,1
55752,1
55753,0
55754,0
55758,1
55759,1
55760,1
55762,0
55763,0
55764,1
55765,1
55770,0
55773,0
55774,0
55776,0
55777,0
55778,0
55781,1
55783,1
55789,1
55791,1
55793,0
55794,0
55798,0
55799,1
55800,0
55805,1
55813,1
55816,0
55821,1
55823,1
55824,0
55827,0
55829,1
55830,1
55831,1
55835,1
55836,1
55838,1
55840,1
55842,0
55844,1
55848,1
55849,0
55850,0
55855,0
55856,1
55859,0
55865,0
55866,1
55868,1
55875,0
55880,0
55882,0
55883,1
55884,1
55885,1
55886,0
55888,1
55892,0
55893,0
55894,0
55901,1
55903,0
55905,1
55910,1
55915,0
55921,1
55928,1
55929,1
55932,1
55933,0
55934,1
55936,1
55939,1
55941,0
55942,1
55947,1
55950,0
55951,1
55952,0
55955,0
55956,1
55959,0
55962,1
55965,1
55966,1
55967,0
55968,0
55969,0
55970,1
55971,1
55973,0
55981,0
55982,0
55983,0
55987,0
55988,0
55996,1
55998,0
56000,0
56002,0
56003,0
56012,0
56015,1
56017,1
56020,0
56021,1
56024,0
56025,0
56029,0
56030,0
56032,1
56033,0
56034,1
56035,1
56036,1
56037,0
56044,1
56049,1
56050,0
56053,1
56054,0
56055,1
56056,0
56057,1
56059,0
56064,1
56066,0
56067,0
56068,0
56069,1
56076,1
56077,1
56083,1
56084,1
56085,0
56086,0
56089,0
56090,1
56091,0
56092,1
56094,0
56098,1
56100,0
56102,1
56104,1
56105,0
56107,1
56108,1
56111,1
56112,1
56114,1
56117,1
56118,1
56122,1
56123,1
56126,0
56129,1
56131,0
56135,1
56136,1
56138,1
56139,1
56148,0
56149,1
56151,0
56152,0
56153,1
56155,1
56156,1
56161,1
56162,1
56164,0
56166,1
56168,0
56170,1
56171,1
56172,0
56175,0
56176,1
56177,1
56179,0
56181,1
56184,1
56185,0
56186,0
56187,1
56188,0
56189,1
56190,1
56192,0
56194,0
56195,1
56197,1
56200,1
56202,0
56203,1
56204,0
56206,1
56207,1
56208,0
56213,0
56214,0
56218,0
56222,0
56223,0
56225,0
56226,0
56228,0
56231,1
56235,1
56242,0
56245,0
56246,1
56251,0
56255,1
56256,1
56258,1
56260,1
56265,1
56266,1
56268,1
56269,0
56270,1
56271,0
56274,1
56276,1
56278,1
56280,1
56281,0
56284,1
56286,1
56288,1
56291,1
56292,1
56294,0
56295,1
56298,0
56299,1
56302,1
56303,1
56304,0
56305,1
56306,1
56307,0
56308,1
56309,1
56310,0
56312,1
56313,1
56318,0
56323,1
56324,0
56331,1
56334,1
56335,1
56338,0
56340,1
56347,1
56348,1
56350,1
56353,1
56357,1
56362,0
56363,0
56365,0
56369,1
56370,0
56372,0
56375,0
56377,1
56379,0
56383,1
56384,1
56385,1
56391,0
56392,1
56393,1
56394,1
56395,1
56396,1
56397,0
56399,1
56400,1
56401,1
56405,1
56406,0
56407,1
56408,0
56412,1
56413,0
56414,0
56415,1
56417,1
56418,1
56419,0
56420,0
56421,1
56422,1
56423,1
56424,1
56425,1
56432,0
56433,0
56438,0
56441,0
56443,1
56444,0
56447,1
56449,1
56451,0
56453,0
56454,0
56465,1
56469,1
56470,1
56471,1
56473,1
56478,1
56483,0
56490,0
56494,0
56496,0
56497,0
56500,0
56501,1
56502,0
56504,1
56506,0
56510,1
56514,0
56515,0
56520,1
56522,1
56523,1
56526,1
56529,0
56531,0
56533,0
56538,0
56540,1
56543,0
56544,1
56545,1
56546,0
56549,0
56550,1
56551,0
56552,0
56560,1
56561,1
56562,0
56566,1
56569,1
56570,0
56581,0
56585,0
56586,0
56587,0
56589,1
56590,0
56591,0
56596,1
56597,0
56601,0
56606,1
56608,0
56609,0
56610,1
56614,0
56616,0
56618,0
56619,1
56620,0
56624,0
56626,1
56628,0
56631,1
56635,1
56636,0
56639,0
56640,0
56641,0
56643,1
56645,1
56646,0
56647,0
56649,0
56650,1
56652,0
56653,0
56654,0
56655,1
56658,0
56666,1
56668,1
56669,0
56671,0
56673,0
56676,1
56679,0
56682,1
56684,1
56686,0
56691,0
56692,1
56695,1
56696,1
56699,0
56700,0
56701,1
56705,1
56706,0
56707,1
56708,0
56710,0
56711,1
56713,1
56714,0
56718,1
56719,0
56720,1
56721,1
56722,0
56724,0
56725,1
56732,1
56733,0
56734,0
56741,0
56742,0
56743,1
56745,1
56746,1
56748,1
56751,1
56753,0
56754,1
56755,0
56757,0
56758,0
56759,1
56761,1
56765,0
56767,1
56769,0
56770,0
56772,0
56777,0
56781,1
56783,0
56786,1
56787,0
56790,1
56793,1
56794,1
56795,0
56798,0
56799,0
56800,0
56802,0
56803,1
56804,1
56808,1
56809,0
56810,0
56812,0
56815,1
56816,0
56818,0
56820,0
56822,1
56823,1
56826,1
56828,0
56829,1
56830,1
56831,1
56832,1
56833,1
56835,0
56837,1
56843,0
56844,0
56845,0
56846,0
56847,0
56848,1
56852,1
56853,1
56856,0
56858,0
56860,1
56861,0
56862,0
56865,0
56866,1
56867,1
56871,1
56872,0
56873,0
56874,1
56879,0
56881,1
56882,0
56884,0
56885,1
56886,1
56887,0
56889,1
56894,0
56895,0
56896,1
56898,1
56899,0
56902,0
56903,1
56906,0
56908,1
56909,1
56910,0
56911,0
56912,1
56913,1
56916,1
56917,0
56918,1
56919,0
56920,0
56922,1
56923,0
56925,1
56926,0
56927,0
56930,1
56932,1
56934,1
56935,0
56936,1
56937,1
56939,0
56940,1
56943,0
56946,0
56947,1
56948,0
56949,0
56950,1
56951,0
56955,0
56959,0
56960,0
56961,1
56962,0
56963,0
56965,1
56968,1
56969,0
56973,1
56975,0
56980,1
56981,0
56984,0
56990,0
56991,0
56993,1
56994,1
56995,0
56997,1
56998,1
56999,1
57000,0
57002,1
57006,1
57008,1
57009,1
57010,1
57015,0
57026,1
57033,0
57034,0
57035,1
57041,0
57042,1
57048,1
57049,1
57052,0
57054,1
57055,1
57058,0
57059,0
57060,0
57066,1
57069,1
57073,1
57075,0
57076,0
57078,1
57079,1
57081,0
57082,0
57083,1
57085,1
57086,0
57087,1
57088,0
57090,1
57091,1
57096,0
57097,1
57098,1
57099,0
57100,1
57101,0
57103,0
57106,1
57109,1
57110,0
57112,1
57113,1
57114,0
57118,0
57119,1
57121,1
57122,1
57123,0
57124,1
57126,1
57129,1
57132,1
57138,0
57140,1
57141,1
57144,1
57146,0
57154,1
57155,1
57157,1
57160,1
57162,0
57163,0
57164,0
57166,1
57171,1
57173,0
57174,1
57175,1
57178,0
57183,0
57190,1
57192,0
57194,1
57195,1
57196,0
57198,1
57200,1
57201,1
57206,1
57207,0
57208,0
57209,1
57212,1
57213,1
57215,1
57216,0
57219,0
57220,1
57222,1
57223,0
57225,0
57226,0
57227,0
57232,1
57237,1
57238,1
57242,1
57243,1
57246,1
57248,0
57255,0
57256,1
57257,1
57258,0
57268,1
57269,1
57270,1
57271,0
57272,1
57275,0
57277,0
57278,0
57282,0
57285,1
57286,1
57288,0
57289,1
57290,1
57291,1
57292,1
57293,1
57295,0
57296,1
57298,1
57299,1
57300,1
57301,1
57305,1
57309,0
57312,0
57313,0
57315,0
57317,1
57325,1
57326,0
57330,1
57331,0
57332,0
57333,1
57335,0
57340,0
57344,1
57348,0
57352,0
57353,0
57357,1
57358,1
57361,1
57365,0
57366,1
57368,0
57376,1
57378,0
57379,1
57383,0
57384,1
57386,0
57389,1
57394,1
57395,1
57396,0
57403,1
57405,1
57406,0
57407,1
57414,1
57416,0
57432,0
57435,1
57436,1
57441,1
57442,1
57443,1
57444,1
57445,0
57447,0
57449,1
57458,0
57459,0
57462,0
57464,0
57467,1
57472,1
57477,1
57481,1
57483,0
57485,1
57488,0
57489,1
57492,0
57495,1
57496,0
57497,0
57498,1
57499,1
57503,0
57504,1
57505,0
57506,0
57508,1
57509,1
57510,1
57513,0
57515,1
57516,1
57518,0
57519,0
57526,0
57527,0
57528,1
57529,1
57530,1
57531,0
57533,1
57535,1
57538,1
57539,1
57541,0
57542,0
57543,0
57544,0
57545,1
57547,0
57550,1
57552,1
57553,1
57556,0
57561,0
57566,1
57570,1
57572,1
57580,0
57583,0
57586,0
57589,0
57591,0
57593,1
57596,0
57597,1
57598,0
57599,1
57601,0
57605,1
57607,0
57612,1
57613,1
57614,1
57615,0
57616,0
57619,1
57620,0
57625,1
57626,0
57627,1
57632,0
57633,1
57634,0
57635,0
57638,1
57640,1
57643,0
57647,0
57648,1
57650,0
57654,1
57655,0
57656,0
57664,0
57665,0
57667,0
57668,1
57669,0
57672,1
57673,1
57674,1
57679,1
57682,1
57685,1
57686,1
57687,1
57688,0
57691,0
57692,0
57697,0
57698,0
57699,0
57700,0
57701,0
57702,0
57707,0
57709,1
57710,1
57711,0
57714,0
57715,0
57717,1
57724,1
57727,0
57729,1
57733,1
57737,1
57738,1
57739,1
57740,1
57746,0
57747,1
57749,1
57750,1
57751,0
57752,1
57754,1
57756,1
57757,1
57758,1
57761,1
57763,0
57764,0
57765,1
57766,0
57767,1
57770,1
57771,0
57773,1
57775,1
57778,1
57780,0
57783,0
57785,1
57787,1
57788,0
57789,0
57790,1
57791,0
57792,0
57793,1
57794,0
57796,1
57797,0
57801,0
57804,0
57806,0
57807,0
57813,1
57817,1
57820,0
57822,1
57823,0
57825,0
57826,1
57829,1
57830,0
57832,1
57833,1
57834,1
57835,1
57837,0
57839,1
57840,1
57842,0
57846,0
57847,0
57848,0
57850,1
57852,1
57855,1
57856,1
57857,0
57858,1
57859,1
57860,1
57864,1
57865,0
57866,1
57869,0
57870,1
57871,1
57872,0
57873,0
57878,1
57881,1
57882,1
57885,0
57886,1
57887,1
57889,1
57890,0
57891,1
57892,1
57893,1
57894,1
57895,1
57897,1
57901,1
57903,1
57904,0
57905,0
57908,1
57918,1
57920,0
57921,1
57922,1
57926,0
57927,0
57928,1
57933,1
57934,1
57935,0
57936,0
57937,0
57939,1
57941,0
57944,1
57946,0
57950,0
57953,0
57954,0
57958,0
57962,1
57964,0
57965,0
57967,1
57968,0
57969,1
57971,1
57973,1
57974,0
57976,1
57979,1
57980,1
57981,0
57982,1
57983,1
57985,0
57988,1
57989,1
57992,1
58000,1
58001,1
58002,1
58004,0
58005,1
58006,1
58008,1
58009,1
58010,1
58012,1
58013,0
58015,1
58016,1
58019,1
58020,0
58023,0
58025,0
58027,0
58029,1
58032,0
58033,1
58038,0
58042,1
58043,1
58045,1
58046,1
58048,0
58050,0
58051,0
58055,0
58057,0
58059,0
58061,1
58064,0
58066,0
58068,0
58069,0
58070,0
58075,0
58079,1
58081,1
58082,0
58084,1
58094,0
58095,1
58096,0
58097,0
58098,0
58099,1
58101,0
58102,1
58104,1
58105,1
58106,1
58107,1
58111,0
58112,1
58115,0
58116,0
58118,0
58119,0
58120,1
58121,1
58122,0
58123,1
58124,0
58125,1
58127,0
58130,1
58131,1
58134,0
58136,0
58137,0
58138,0
58144,0
58146,0
58147,0
58153,1
58155,1
58156,0
58157,0
58158,1
58160,1
58161,0
58162,1
58163,0
58164,1
58166,0
58167,1
58170,1
58171,1
58172,1
58174,1
58178,1
58179,0
58180,1
58185,0
58186,0
58187,1
58188,1
58190,1
58194,0
58196,1
58197,0
58198,1
58199,0
58203,0
58205,1
58206,0
58210,1
58214,1
58215,1
58216,1
58219,0
58220,0
58222,1
58223,0
58224,1
58226,0
58227,0
58229,0
58230,1
58232,1
58233,1
58235,0
58238,0
58239,0
58241,0
58242,0
58243,1
58244,0
58245,1
58248,1
58249,0
58250,0
58251,1
58254,1
58256,1
58259,0
58260,0
58262,0
58266,1
58268,0
58269,0
58271,1
58272,1
58273,1
58274,0
58275,0
58276,0
58278,0
58280,1
58281,0
58282,1
58285,1
58286,0
58290,1
58291,1
58293,0
58296,0
58298,0
58299,0
58302,1
58303,0
58306,0
58309,1
58311,1
58312,0
58313,0
58319,1
58321,0
58322,1
58323,1
58324,1
58325,0
58326,1
58327,1
58328,0
58331,1
58333,1
58334,0
58336,0
58339,0
58340,0
58341,0
58342,1
58343,0
58344,1
58351,0
58356,1
58357,0
58359,0
58360,0
58365,1
58366,1
58369,0
58372,1
58374,1
58375,1
58378,0
58382,1
58386,1
58387,1
58389,1
58396,1
58399,0
58400,1
58402,0
58403,0
58405,0
58406,0
58409,1
58410,0
58412,1
58415,1
58416,1
58419,0
58427,1
58432,0
58433,0
58434,1
58436,1
58437,1
58439,0
58440,0
58441,0
58442,1
58443,0
58444,0
58446,0
58447,1
58449,1
58451,0
58454,0
58456,0
58461,1
58462,1
58463,0
58465,0
58466,1
58467,1
58469,0
58473,1
58475,1
58479,0
58480,0
58481,1
58483,1
58486,1
58487,0
58490,1
58492,1
58497,1
58500,1
58502,0
58503,1
58504,0
58505,0
58506,1
58507,0
58509,0
58511,0
58515,1
58516,0
58518,1
58519,0
58522,1
58523,0
58524,1
58529,0
58537,1
58541,1
58543,0
58544,0
58545,1
58546,1
58547,1
58548,1
58552,1
58553,1
58554,0
58555,1
58558,1
58561,1
58564,0
58565,0
58567,1
58568,0
58571,0
58572,0
58573,0
58576,1
58577,1
58584,0
58585,0
58592,0
58594,0
58595,0
58598,1
58599,1
58600,1
58601,1
58602,0
58609,1
58611,0
58612,0
58615,0
58617,0
58619,1
58620,0
58623,1
58626,1
58627,1
58629,0
58630,0
58632,0
58634,0
58637,0
58638,1
58640,1
58641,1
58642,1
58643,1
58646,1
58647,1
58648,0
58649,1
58652,0
58656,0
58662,0
58665,0
58669,0
58671,1
58673,1
58674,0
58675,0
58676,1
58677,1
58678,0
58680,1
58682,0
58686,0
58690,1
58692,0
58693,1
58696,0
58698,0
58699,0
58700,1
58701,0
58703,0
58706,0
58707,1
58709,1
58711,1
58712,0
58713,0
58715,0
58716,1
58717,1
58718,1
58722,0
58726,0
58727,0
58729,1
58731,0
58733,1
58739,1
58740,1
58742,1
58746,1
58753,1
58754,0
58759,0
58760,0
58769,1
58770,0
58771,1
58772,1
58775,1
58776,1
58777,1
58781,1
58783,0
58787,1
58788,1
58790,1
58792,1
58795,0
58796,1
58802,0
58803,0
58804,0
58805,0
58806,1
58808,1
58809,1
58811,1
58812,1
58813,1
58814,1
58815,0
58816,0
58819,1
58820,0
58824,0
58825,0
58828,1
58829,0
58830,1
58831,1
58834,0
58835,0
58838,1
58840,1
58841,0
58846,0
58848,0
58855,1
58858,0
58863,1
58867,1
58869,0
58870,1
58873,1
58880,0
58882,0
58883,0
58886,0
58887,1
58889,0
58890,1
58891,0
58892,0
58895,1
58896,0
58898,0
58899,1
58900,0
58903,0
58904,0
58908,1
58909,1
58912,0
58913,0
58914,1
58917,0
58924,1
58925,0
58926,1
58928,1
58929,1
58930,1
58932,1
58935,0
58936,1
58939,1
58940,1
58945,0
58949,0
58950,1
58953,1
58954,0
58956,0
58957,0
58967,1
58968,1
58972,0
58974,1
58976,1
58977,0
58980,0
58984,1
58985,0
58986,1
58987,0
58989,0
58992,0
58994,1
59002,0
59006,0
59009,1
59010,1
59011,1
59015,0
59016,0
59017,0
59019,0
59021,1
59022,1
59023,0
59025,1
59026,0
59035,1
59036,0
59038,0
59039,1
59040,0
59041,1
59042,0
59044,1
59046,1
59047,1
59051,1
59053,0
59056,0
59057,1
59058,1
59062,0
59067,1
59069,0
59070,1
59071,1
59073,1
59074,1
59076,0
59082,0
59087,1
59089,1
59090,0
59092,0
59093,1
59094,0
59095,0
59096,1
59099,0
59102,1
59105,0
59106,0
59107,1
59108,0
59109,0
59113,0
59116,1
59118,0
59121,0
59125,0
59126,1
59127,1
59128,1
59129,1
59131,1
59132,1
59133,0
59135,0
59137,0
59140,1
59143,0
59145,1
59148,0
59150,0
59151,0
59152,0
59154,1
59157,1
59159,0
59161,0
59162,1
59163,1
59170,1
59171,0
59173,1
59178,0
59180,1
59181,0
59183,1
59185,1
59186,0
59187,0
59189,1
59190,0
59192,0
59193,1
59198,0
59201,0
59203,1
59204,0
59205,1
59206,1
59209,0
59210,0
59214,0
59215,0
59218,0
59222,0
59223,0
59230,0
59235,0
59236,1
59241,0
59242,0
59244,1
59245,0
59246,1
59247,1
59248,0
59249,0
59250,1
59252,1
59254,1
59255,0
59260,0
59263,0
59265,1
59267,0
59269,1
59271,1
59272,0
59273,1
59276,0
59277,1
59279,1
59281,1
59283,0
59288,1
59290,0
59292,0
59293,1
59301,1
59304,0
59305,0
59306,0
59307,1
59308,1
59311,0
59312,1
59314,1
59317,1
59319,0
59320,1
59322,0
59325,1
59326,0
59329,0
59330,1
59331,1
59333,0
59334,1
59335,1
59338,1
59340,0
59345,1
59346,0
59347,0
59349,1
59352,1
59353,1
59357,0
59360,0
59361,1
59363,1
59364,1
59365,0
59368,1
59372,0
59376,1
59381,1
59382,0
59383,1
59384,0
59386,0
59389,1
59390,0
59393,1
59394,0
59398,1
59399,1
59400,1
59401,1
59402,0
59403,0
59409,0
59413,0
59418,1
59419,1
59421,1
59422,0
59423,1
59424,1
59426,1
59427,0
59428,0
59429,1
59430,0
59433,1
59435,1
59436,0
59437,1
59438,1
59439,1
59442,1
59446,0
59453,1
59458,1
59459,0
59462,1
59464,1
59465,1
59467,1
59473,0
59474,0
59480,0
59486,1
59487,0
59489,0
59492,1
59493,1
59495,1
59496,1
59497,1
59498,0
59500,1
59502,1
59506,1
59507,0
59509,1
59510,1
59511,0
59512,0
59513,1
59515,0
59516,1
59519,0
59520,1
59522,1
59526,1
59527,1
59531,0
59532,0
59533,0
59536,0
59540,1
59542,0
59545,1
59548,0
59549,1
59552,0
59553,1
59555,0
59556,0
59557,1
59558,1
59560,0
59561,0
59563,1
59564,1
59566,0
59570,0
59571,0
59572,1
59578,1
59582,1
59583,1
59584,0
59585,1
59586,1
59588,1
59593,0
59598,1
59599,0
59602,1
59604,1
59605,0
59607,1
59609,0
59610,1
59611,0
59615,0
59616,0
59617,0
59618,1
59622,0
59623,1
59625,1
59627,0
59628,1
59630,1
59634,1
59635,1
59645,0
59646,1
59647,0
59648,0
59649,1
59651,0
59654,0
59655,1
59656,1
59657,1
59659,0
59660,0
59662,1
59665,0
59667,1
59668,0
59670,1
59671,1
